Time,Length
2022-06-01 22:07:45.000,902.745779411903
2022-06-01 22:07:50.000,722.944881269448
2022-06-01 22:07:55.000,815.330540062618
2022-06-01 22:08:00.000,836.379418501255
2022-06-01 22:08:05.000,902.872741574291
2022-06-01 22:08:10.000,837.782515840495
2022-06-01 22:08:15.000,825.454569407924
2022-06-01 22:08:20.000,866.555142774653
2022-06-01 22:08:25.000,724.417918048997
2022-06-01 22:08:30.000,622.665767465388
2022-06-01 22:08:35.000,824.108613585071
2022-06-01 22:08:40.000,945.994199498168
2022-06-01 22:08:45.000,655.854781390243
2022-06-01 22:08:50.000,795.276342758934
2022-06-01 22:08:55.000,909.78731307668
2022-06-01 22:09:00.000,771.537189916795
2022-06-01 22:09:05.000,711.193721719937
2022-06-01 22:09:10.000,805.593993677805
2022-06-01 22:09:15.000,971.752602727874
2022-06-01 22:09:20.000,757.139814193998
2022-06-01 22:09:25.000,742.849943122398
2022-06-01 22:09:30.000,920.137080550266
2022-06-01 22:09:35.000,819.729888894302
2022-06-01 22:09:40.000,735.902579011218
2022-06-01 22:09:45.000,855.090081884547
2022-06-01 22:09:50.000,795.031641814672
2022-06-01 22:09:55.000,873.885792299559
2022-06-01 22:10:00.000,939.5520424583
2022-06-01 22:10:05.000,696.973974498301
2022-06-01 22:10:10.000,855.47763855883
2022-06-01 22:10:15.000,876.469234985958
2022-06-01 22:10:20.000,749.073595323249
2022-06-01 22:10:25.000,711.630060720863
2022-06-01 22:10:30.000,775.099446696431
2022-06-01 22:10:35.000,873.318590963439
2022-06-01 22:10:40.000,659.001988834071
2022-06-01 22:10:45.000,735.222513255475
2022-06-01 22:10:50.000,852.070677150467
2022-06-01 22:10:55.000,918.741379464503
2022-06-01 22:11:00.000,698.247698859867
2022-06-01 22:11:05.000,689.828492555627
2022-06-01 22:11:10.000,779.12361660097
2022-06-01 22:11:15.000,863.081631357634
2022-06-01 22:11:20.000,854.636512025202
2022-06-01 22:11:25.000,923.051599670372
2022-06-01 22:11:30.000,883.911595872982
2022-06-01 22:11:35.000,1024.17117137595
2022-06-01 22:11:40.000,1000.45917985051
2022-06-01 22:11:45.000,929.977089578956
2022-06-01 22:11:50.000,863.322734404091
2022-06-01 22:11:55.000,815.639610174028
2022-06-01 22:12:00.000,951.362617470863
2022-06-01 22:12:05.000,852.129453436147
2022-06-01 22:12:10.000,853.774289843334
2022-06-01 22:12:15.000,916.629662366388
2022-06-01 22:12:20.000,904.260337322509
2022-06-01 22:12:25.000,835.168849958855
2022-06-01 22:12:30.000,890.908052162736
2022-06-01 22:12:35.000,964.420202672075
2022-06-01 22:12:40.000,790.560727126239
2022-06-01 22:12:45.000,911.63261185769
2022-06-01 22:12:50.000,948.785347976331
2022-06-01 22:12:55.000,1001.39516826044
2022-06-01 22:13:00.000,943.671301777607
2022-06-01 22:13:05.000,931.152577506565
2022-06-01 22:13:10.000,878.174846887091
2022-06-01 22:13:15.000,905.000683719505
2022-06-01 22:13:20.000,841.007338567944
2022-06-01 22:13:25.000,934.113367523277
2022-06-01 22:13:30.000,869.046211044252
2022-06-01 22:13:35.000,1013.97916798974
2022-06-01 22:13:40.000,1018.28567604781
2022-06-01 22:13:45.000,912.620336029764
2022-06-01 22:13:50.000,897.781410593098
2022-06-01 22:13:55.000,621.86355661455
2022-06-01 22:14:00.000,875.177932726636
2022-06-01 22:14:05.000,770.405252903473
2022-06-01 22:14:10.000,877.583947657992
2022-06-01 22:14:15.000,993.589951978896
2022-06-01 22:14:20.000,957.639049789296
2022-06-01 22:14:25.000,967.36504612414
2022-06-01 22:14:30.000,987.918340843158
2022-06-01 22:14:35.000,997.619357519055
2022-06-01 22:14:40.000,977.318762872662
2022-06-01 22:14:45.000,693.461528448182
2022-06-01 22:14:50.000,395.073538938773
2022-06-01 22:14:55.000,575.882879493606
2022-06-01 22:15:00.000,583.544576609789
2022-06-01 22:15:05.000,931.934218637504
2022-06-01 22:15:10.000,1000.78387584869
2022-06-01 22:15:15.000,977.226866584095
2022-06-01 22:15:20.000,961.36095306783
2022-06-01 22:15:25.000,1003.69202864654
2022-06-01 22:15:30.000,941.026507297232
2022-06-01 22:15:35.000,974.636584687157
2022-06-01 22:15:40.000,1024.76782736685
2022-06-01 22:15:45.000,976.901780458706
2022-06-01 22:15:50.000,1000.15885014055
2022-06-01 22:15:55.000,1003.30928585183
2022-06-01 22:16:00.000,967.311357213474
2022-06-01 22:16:05.000,872.71894818101
2022-06-01 22:16:10.000,848.143570855763
2022-06-01 22:16:15.000,915.540680778211
2022-06-01 22:16:20.000,858.542001250153
2022-06-01 22:16:25.000,983.228540324618
2022-06-01 22:16:30.000,953.095225983787
2022-06-01 22:16:35.000,978.007078019541
2022-06-01 22:16:40.000,970.887604078954
2022-06-01 22:16:45.000,1000.5994127395
2022-06-01 22:16:50.000,933.093867630591
2022-06-01 22:16:55.000,924.538201100424
2022-06-01 22:17:00.000,950.356980904259
2022-06-01 22:17:05.000,987.380503538594
2022-06-01 22:17:10.000,940.717366388974
2022-06-01 22:17:15.000,933.83615472874
2022-06-01 22:17:20.000,905.681681052133
2022-06-01 22:17:25.000,973.993171964924
2022-06-01 22:17:30.000,965.335916028043
2022-06-01 22:17:35.000,1002.81177739176
2022-06-01 22:17:40.000,933.69325734489
2022-06-01 22:17:45.000,1015.61904665706
2022-06-01 22:17:50.000,984.749692589832
2022-06-01 22:17:55.000,1011.75341149236
2022-06-01 22:18:00.000,986.541446361257
2022-06-01 22:18:05.000,939.002767237642
2022-06-01 22:18:10.000,930.901567147953
2022-06-01 22:18:15.000,934.867884013545
2022-06-01 22:18:20.000,962.47162126133
2022-06-01 22:18:25.000,970.267896448935
2022-06-01 22:18:30.000,990.553570018122
2022-06-01 22:18:35.000,990.432487341494
2022-06-01 22:18:40.000,955.92213846871
2022-06-01 22:18:45.000,928.341737056894
2022-06-01 22:18:50.000,967.398580135176
2022-06-01 22:18:55.000,959.507445530902
2022-06-01 22:19:00.000,910.51077104551
2022-06-01 22:19:05.000,953.438219447876
2022-06-01 22:19:10.000,938.268101060322
2022-06-01 22:19:15.000,952.961000181528
2022-06-01 22:19:20.000,968.611278084435
2022-06-01 22:19:25.000,998.95049372432
2022-06-01 22:19:30.000,936.191863972405
2022-06-01 22:19:35.000,1031.99858235274
2022-06-01 22:19:40.000,983.285489337013
2022-06-01 22:19:45.000,987.437265810255
2022-06-01 22:19:50.000,948.813425360381
2022-06-01 22:19:55.000,952.301692911242
2022-06-01 22:20:00.000,950.662591732734
2022-06-01 22:20:05.000,924.14626518349
2022-06-01 22:20:10.000,930.594528956987
2022-06-01 22:20:15.000,998.761873953771
2022-06-01 22:20:20.000,891.80096400306
2022-06-01 22:20:25.000,907.6995126871
2022-06-01 22:20:30.000,924.460186032091
2022-06-01 22:20:35.000,973.197441844336
2022-06-01 22:20:40.000,921.017232214343
2022-06-01 22:20:45.000,908.743662455843
2022-06-01 22:20:50.000,952.063113483649
2022-06-01 22:20:55.000,957.108120291936
2022-06-01 22:21:00.000,917.086084478316
2022-06-01 22:21:05.000,972.3915238999
2022-06-01 22:21:10.000,933.930048590233
2022-06-01 22:21:15.000,937.293305075579
2022-06-01 22:21:20.000,951.479283299562
2022-06-01 22:21:25.000,887.860290678139
2022-06-01 22:21:30.000,877.290396874452
2022-06-01 22:21:35.000,885.320591307546
2022-06-01 22:21:40.000,897.046043082934
2022-06-01 22:21:45.000,892.390276428075
2022-06-01 22:21:50.000,870.565534899308
2022-06-01 22:21:55.000,960.186213082743
2022-06-01 22:22:00.000,895.867634295083
2022-06-01 22:22:05.000,901.507896124174
2022-06-01 22:22:10.000,917.668479945
2022-06-01 22:22:15.000,933.035770010819
2022-06-01 22:22:20.000,892.900404636986
2022-06-01 22:22:25.000,952.82534285128
2022-06-01 22:22:30.000,921.053498022068
2022-06-01 22:22:35.000,976.01157267928
2022-06-01 22:22:40.000,927.364490750295
2022-06-01 22:22:45.000,886.216742604834
2022-06-01 22:22:50.000,1001.05446117996
2022-06-01 22:22:55.000,939.146912669352
2022-06-01 22:23:00.000,952.066575570491
2022-06-01 22:23:05.000,913.189690141716
2022-06-01 22:23:10.000,966.771873673346
2022-06-01 22:23:15.000,932.756548147892
2022-06-01 22:23:20.000,955.647052494745
2022-06-01 22:23:25.000,938.610577721443
2022-06-01 22:23:30.000,952.46364448525
2022-06-01 22:23:35.000,893.354861970367
2022-06-01 22:23:40.000,956.946152729757
2022-06-01 22:23:45.000,991.248748933874
2022-06-01 22:23:50.000,944.795820450556
2022-06-01 22:23:55.000,973.760015477197
2022-06-01 22:24:00.000,943.399671954652
2022-06-01 22:24:05.000,943.728736864945
2022-06-01 22:24:10.000,994.61267904493
2022-06-01 22:24:15.000,957.998000872705
2022-06-01 22:24:20.000,926.534623157513
2022-06-01 22:24:25.000,960.354835918274
2022-06-01 22:24:30.000,923.809066602628
2022-06-01 22:24:35.000,974.1789163764
2022-06-01 22:24:40.000,962.944771315524
2022-06-01 22:24:45.000,974.947279366108
2022-06-01 22:24:50.000,965.660623361162
2022-06-01 22:24:55.000,916.661818180577
2022-06-01 22:25:00.000,956.843096362341
2022-06-01 22:25:05.000,923.661160491949
2022-06-01 22:25:10.000,924.349905536207
2022-06-01 22:25:15.000,974.934137822768
2022-06-01 22:25:20.000,963.86509098251
2022-06-01 22:25:25.000,931.970681704077
2022-06-01 22:25:30.000,969.340551904917
2022-06-01 22:25:35.000,887.482039383867
2022-06-01 22:25:40.000,972.330751900909
2022-06-01 22:25:45.000,984.108575924527
2022-06-01 22:25:50.000,1018.98209481687
2022-06-01 22:25:55.000,975.263808529606
2022-06-01 22:26:00.000,959.728213463683
2022-06-01 22:26:05.000,938.216576103421
2022-06-01 22:26:10.000,944.617819600398
2022-06-01 22:26:15.000,915.736114800065
2022-06-01 22:26:20.000,958.992862915819
2022-06-01 22:26:25.000,947.308322433465
2022-06-01 22:26:30.000,964.352202360098
2022-06-01 22:26:35.000,993.470858984778
2022-06-01 22:26:40.000,924.335238720322
2022-06-01 22:26:45.000,979.512272690078
2022-06-01 22:26:50.000,915.090607347655
2022-06-01 22:26:55.000,947.864460433065
2022-06-01 22:27:00.000,990.318856591074
2022-06-01 22:27:05.000,911.25170605506
2022-06-01 22:27:10.000,976.367426665949
2022-06-01 22:27:15.000,911.349719037731
2022-06-01 22:27:20.000,960.865947020611
2022-06-01 22:27:25.000,906.949158778592
2022-06-01 22:27:30.000,996.623757571948
2022-06-01 22:27:35.000,1014.1623693552
2022-06-01 22:27:40.000,1007.64011471185
2022-06-01 22:27:45.000,971.600752416787
2022-06-01 22:27:50.000,991.606438554103
2022-06-01 22:27:55.000,927.296919165972
2022-06-01 22:28:00.000,931.283286502604
2022-06-01 22:28:05.000,997.661589326201
2022-06-01 22:28:10.000,967.575973771284
2022-06-01 22:28:15.000,993.312407560522
2022-06-01 22:28:20.000,1007.78139581803
2022-06-01 22:28:25.000,1017.13053596726
2022-06-01 22:28:30.000,897.967858653621
2022-06-01 22:28:35.000,918.016882181383
2022-06-01 22:28:40.000,942.689201546167
2022-06-01 22:28:45.000,931.819792602935
2022-06-01 22:28:50.000,915.782961371237
2022-06-01 22:28:55.000,961.090430875326
2022-06-01 22:29:00.000,1003.53699633654
2022-06-01 22:29:05.000,968.438534376718
2022-06-01 22:29:10.000,981.734173926393
2022-06-01 22:29:15.000,1012.2871544082
2022-06-01 22:29:20.000,931.721745226784
2022-06-01 22:29:25.000,918.323191525846
2022-06-01 22:29:30.000,962.063334804065
2022-06-01 22:29:35.000,953.149645828045
2022-06-01 22:29:40.000,962.084480715258
2022-06-01 22:29:45.000,904.223528286801
2022-06-01 22:29:50.000,933.439616612839
2022-06-01 22:29:55.000,949.410313876655
2022-06-01 22:30:00.000,887.529866070891
2022-06-01 22:30:05.000,937.782895545057
2022-06-01 22:30:10.000,945.963132198003
2022-06-01 22:30:15.000,931.570611677608
2022-06-01 22:30:20.000,992.919109129904
2022-06-01 22:30:25.000,972.028602276273
2022-06-01 22:30:30.000,1023.21760750203
2022-06-01 22:30:35.000,964.832849961018
2022-06-01 22:30:40.000,977.142956664907
2022-06-01 22:30:45.000,995.827927691119
2022-06-01 22:30:50.000,1006.68885407453
2022-06-01 22:30:55.000,982.401675188051
2022-06-01 22:31:00.000,1001.56498115305
2022-06-01 22:31:05.000,991.343648935682
2022-06-01 22:31:10.000,978.198535190395
2022-06-01 22:31:15.000,1008.16569601867
2022-06-01 22:31:20.000,963.127117549193
2022-06-01 22:31:25.000,930.787341581245
2022-06-01 22:31:30.000,975.556196167988
2022-06-01 22:31:35.000,971.513938446524
2022-06-01 22:31:40.000,988.071354063031
2022-06-01 22:31:45.000,937.92398198546
2022-06-01 22:31:50.000,961.090055167802
2022-06-01 22:31:55.000,975.762037383504
2022-06-01 22:32:00.000,994.979864740232
2022-06-01 22:32:05.000,1003.72215971623
2022-06-01 22:32:10.000,971.182836183415
2022-06-01 22:32:15.000,1005.17568850059
2022-06-01 22:32:20.000,961.117935427487
2022-06-01 22:32:25.000,972.257381263854
2022-06-01 22:32:30.000,985.550732357184
2022-06-01 22:32:35.000,973.708180540431
2022-06-01 22:32:40.000,954.767948957738
2022-06-01 22:32:45.000,986.681208046382
2022-06-01 22:32:50.000,984.361583265551
2022-06-01 22:32:55.000,1018.71220659226
2022-06-01 22:33:00.000,993.031745852087
2022-06-01 22:33:05.000,1022.1860123463
2022-06-01 22:33:10.000,954.895584460115
2022-06-01 22:33:15.000,945.809779574146
2022-06-01 22:33:20.000,999.46123718617
2022-06-01 22:33:25.000,934.335361259222
2022-06-01 22:33:30.000,998.228973750431
2022-06-01 22:33:35.000,912.449214726774
2022-06-01 22:33:40.000,987.959874582795
2022-06-01 22:33:45.000,967.532484797204
2022-06-01 22:33:50.000,926.617339770158
2022-06-01 22:33:55.000,1006.69043831565
2022-06-01 22:34:00.000,983.498333056801
2022-06-01 22:34:05.000,928.380031068516
2022-06-01 22:34:10.000,991.623188043097
2022-06-01 22:34:15.000,986.918769447199
2022-06-01 22:34:20.000,938.852484416163
2022-06-01 22:34:25.000,952.55125339479
2022-06-01 22:34:30.000,954.305590940544
2022-06-01 22:34:35.000,923.514418750425
2022-06-01 22:34:40.000,952.676018648748
2022-06-01 22:34:45.000,989.143748042884
2022-06-01 22:34:50.000,960.121156434077
2022-06-01 22:34:55.000,909.378459886035
2022-06-01 22:35:00.000,1001.66207865079
2022-06-01 22:35:05.000,971.498041212123
2022-06-01 22:35:10.000,942.45810571425
2022-06-01 22:35:15.000,966.675095257662
2022-06-01 22:35:20.000,962.50904864526
2022-06-01 22:35:25.000,915.150101715594
2022-06-01 22:35:30.000,974.142069050193
2022-06-01 22:35:35.000,958.835827280217
2022-06-01 22:35:40.000,992.604629863979
2022-06-01 22:35:45.000,972.306924927873
2022-06-01 22:35:50.000,960.279209058789
2022-06-01 22:35:55.000,1003.69984224721
2022-06-01 22:36:00.000,957.909987523036
2022-06-01 22:36:05.000,997.445316305684
2022-06-01 22:36:10.000,964.299757812823
2022-06-01 22:36:15.000,956.886586788983
2022-06-01 22:36:20.000,979.140807043147
2022-06-01 22:36:25.000,986.406883990618
2022-06-01 22:36:30.000,977.969708885136
2022-06-01 22:36:35.000,969.943336550092
2022-06-01 22:36:40.000,945.968042620436
2022-06-01 22:36:45.000,942.713982518316
2022-06-01 22:36:50.000,916.308267231192
2022-06-01 22:36:55.000,915.886540105658
2022-06-01 22:37:00.000,935.664379360576
2022-06-01 22:37:05.000,950.859851432941
2022-06-01 22:37:10.000,906.555613400828
2022-06-01 22:37:15.000,999.989679650737
2022-06-01 22:37:20.000,905.4083976236
2022-06-01 22:37:25.000,944.102725353272
2022-06-01 22:37:30.000,834.776774459284
2022-06-01 22:37:35.000,896.156606816929
2022-06-01 22:37:40.000,889.288143867276
2022-06-01 22:37:45.000,902.669834380292
2022-06-01 22:37:50.000,952.116418046696
2022-06-01 22:37:55.000,917.228551234528
2022-06-01 22:38:00.000,972.280786035358
2022-06-01 22:38:05.000,955.060671733235
2022-06-01 22:38:10.000,971.647620703733
2022-06-01 22:38:15.000,851.123762099903
2022-06-01 22:38:20.000,935.500110714736
2022-06-01 22:38:25.000,928.876006917812
2022-06-01 22:38:30.000,981.653242458552
2022-06-01 22:38:35.000,953.777288036427
2022-06-01 22:38:40.000,966.847752918309
2022-06-01 22:38:45.000,883.241158231962
2022-06-01 22:38:50.000,905.364411631911
2022-06-01 22:38:55.000,936.002356286845
2022-06-01 22:39:00.000,969.092095729544
2022-06-01 22:39:05.000,866.963825533365
2022-06-01 22:39:10.000,962.57195731994
2022-06-01 22:39:15.000,925.611582366
2022-06-01 22:39:20.000,942.717439224069
2022-06-01 22:39:25.000,975.732486215428
2022-06-01 22:39:30.000,947.089092507701
2022-06-01 22:39:35.000,979.172255331311
2022-06-01 22:39:40.000,955.686402566655
2022-06-01 22:39:45.000,982.579423794557
2022-06-01 22:39:50.000,891.82513688739
2022-06-01 22:39:55.000,980.861373689536
2022-06-01 22:40:00.000,932.731912338008
2022-06-01 22:40:05.000,973.708062163498
2022-06-01 22:40:10.000,949.802850389777
2022-06-01 22:40:15.000,957.251992989833
2022-06-01 22:40:20.000,900.892785438795
2022-06-01 22:40:25.000,927.467312635416
2022-06-01 22:40:30.000,995.127259358966
2022-06-01 22:40:35.000,971.432530188685
