Time,Length
2022-06-07 13:50:02.000,656.34632034632
2022-06-07 13:50:02.500,380.662251655629
2022-06-07 13:50:03.000,549.095477386935
2022-06-07 13:50:03.500,506.651685393258
2022-06-07 13:50:04.000,543.589743589744
2022-06-07 13:50:04.500,576.856481481482
2022-06-07 13:50:05.000,547.74358974359
2022-06-07 13:50:05.500,610.287958115183
2022-06-07 13:50:06.000,582.017045454545
2022-06-07 13:50:06.500,604.049450549451
2022-06-07 13:50:07.000,633.016042780749
2022-06-07 13:50:07.500,589.933333333333
2022-06-07 13:50:08.000,636.343434343434
2022-06-07 13:50:08.500,618.854922279793
2022-06-07 13:50:09.000,662.461165048544
2022-06-07 13:50:09.500,620.696808510638
2022-06-07 13:50:10.000,674.616915422886
2022-06-07 13:50:10.500,602.53591160221
2022-06-07 13:50:11.000,614.621212121212
2022-06-07 13:50:11.500,611.41116751269
2022-06-07 13:50:12.000,622.654255319149
2022-06-07 13:50:12.500,668.415094339623
2022-06-07 13:50:13.000,648.91
2022-06-07 13:50:13.500,650.760416666667
2022-06-07 13:50:14.000,617.085858585859
2022-06-07 13:50:14.500,635.027272727273
2022-06-07 13:50:15.000,638.596330275229
2022-06-07 13:50:15.500,626.556603773585
2022-06-07 13:50:16.000,597.691919191919
2022-06-07 13:50:16.500,642.990654205607
2022-06-07 13:50:17.000,657.705882352941
2022-06-07 13:50:17.500,590.434554973822
2022-06-07 13:50:18.000,680.759336099585
2022-06-07 13:50:18.500,633.068493150685
2022-06-07 13:50:19.000,608.242424242424
2022-06-07 13:50:19.500,590.083769633508
2022-06-07 13:50:20.000,626.556650246305
2022-06-07 13:50:20.500,619.618811881188
2022-06-07 13:50:21.000,640.815789473684
2022-06-07 13:50:21.500,596.231481481482
2022-06-07 13:50:22.000,586.675257731959
2022-06-07 13:50:22.500,572.014285714286
2022-06-07 13:50:23.000,569.446902654867
2022-06-07 13:50:23.500,587.722488038278
2022-06-07 13:50:24.000,510.79802955665
2022-06-07 13:50:24.500,586.626168224299
2022-06-07 13:50:25.000,575.413333333333
2022-06-07 13:50:25.500,557.072463768116
2022-06-07 13:50:26.000,586.808888888889
2022-06-07 13:50:26.500,618.921658986175
2022-06-07 13:50:27.000,562.677570093458
2022-06-07 13:50:27.500,606.417040358744
2022-06-07 13:50:28.000,606.392405063291
2022-06-07 13:50:28.500,581.029268292683
2022-06-07 13:50:29.000,586.328828828829
2022-06-07 13:50:29.500,591.089622641509
2022-06-07 13:50:30.000,628.525114155251
2022-06-07 13:50:30.500,584.774647887324
2022-06-07 13:50:31.000,595.321100917431
2022-06-07 13:50:31.500,592.046948356808
2022-06-07 13:50:32.000,599.924444444444
2022-06-07 13:50:32.500,628.908675799087
2022-06-07 13:50:33.000,581.379310344828
2022-06-07 13:50:33.500,559.146788990826
2022-06-07 13:50:34.000,626.96812749004
2022-06-07 13:50:34.500,604.067796610169
2022-06-07 13:50:35.000,537.891402714932
2022-06-07 13:50:35.500,562.022935779817
2022-06-07 13:50:36.000,601.540983606557
2022-06-07 13:50:36.500,574.452380952381
2022-06-07 13:50:37.000,567.259090909091
2022-06-07 13:50:37.500,586.372727272727
2022-06-07 13:50:38.000,573.472727272727
2022-06-07 13:50:38.500,621.321585903084
2022-06-07 13:50:39.000,564.386266094421
2022-06-07 13:50:39.500,589.944444444444
2022-06-07 13:50:40.000,649.230414746544
2022-06-07 13:50:40.500,603.723502304147
2022-06-07 13:50:41.000,578.019323671498
2022-06-07 13:50:41.500,593.524017467249
2022-06-07 13:50:42.000,614.389961389961
2022-06-07 13:50:42.500,512.436274509804
2022-06-07 13:50:43.000,551.669642857143
2022-06-07 13:50:43.500,638.92735042735
2022-06-07 13:50:44.000,558.777777777778
2022-06-07 13:50:44.500,606.376623376623
2022-06-07 13:50:45.000,543.088888888889
2022-06-07 13:50:45.500,646.345291479821
2022-06-07 13:50:46.000,534.584158415842
2022-06-07 13:50:46.500,562.696428571429
2022-06-07 13:50:47.000,615.603524229075
2022-06-07 13:50:47.500,586.422222222222
2022-06-07 13:50:48.000,584.964646464646
2022-06-07 13:50:48.500,611.783185840708
2022-06-07 13:50:49.000,590.24154589372
2022-06-07 13:50:49.500,592.495495495495
2022-06-07 13:50:50.000,587.662037037037
2022-06-07 13:50:50.500,614.016949152542
2022-06-07 13:50:51.000,605.795652173913
2022-06-07 13:50:51.500,615.378600823045
2022-06-07 13:50:52.000,604.118181818182
2022-06-07 13:50:52.500,612.008771929825
2022-06-07 13:50:53.000,594.392523364486
2022-06-07 13:50:53.500,622.593073593074
2022-06-07 13:50:54.000,551.464646464646
2022-06-07 13:50:54.500,576.941747572816
2022-06-07 13:50:55.000,560.259615384615
2022-06-07 13:50:55.500,580.324074074074
2022-06-07 13:50:56.000,661.75799086758
2022-06-07 13:50:56.500,565.189054726368
2022-06-07 13:50:57.000,588.76213592233
2022-06-07 13:50:57.500,634.671111111111
2022-06-07 13:50:58.000,585.205607476635
2022-06-07 13:50:58.500,616.981735159817
2022-06-07 13:50:59.000,649.731707317073
2022-06-07 13:50:59.500,608.933035714286
2022-06-07 13:51:00.000,571.843902439024
2022-06-07 13:51:00.500,575.145077720207
2022-06-07 13:51:01.000,635.695473251029
2022-06-07 13:51:01.500,532.67
2022-06-07 13:51:02.000,619.224137931035
2022-06-07 13:51:02.500,607.88679245283
2022-06-07 13:51:03.000,646.529411764706
2022-06-07 13:51:03.500,560.575221238938
2022-06-07 13:51:04.000,611.832618025751
2022-06-07 13:51:04.500,580.469072164948
2022-06-07 13:51:05.000,587.152466367713
2022-06-07 13:51:05.500,620.650442477876
2022-06-07 13:51:06.000,540.666666666667
2022-06-07 13:51:06.500,627.46875
2022-06-07 13:51:07.000,619.131818181818
2022-06-07 13:51:07.500,573.776119402985
2022-06-07 13:51:08.000,599.124444444444
2022-06-07 13:51:08.500,590.079812206573
2022-06-07 13:51:09.000,650.012658227848
2022-06-07 13:51:09.500,529.253807106599
2022-06-07 13:51:10.000,609.462962962963
2022-06-07 13:51:10.500,630.311627906977
2022-06-07 13:51:11.000,601.972602739726
2022-06-07 13:51:11.500,586.740540540541
2022-06-07 13:51:12.000,638.044642857143
2022-06-07 13:51:12.500,611.684210526316
2022-06-07 13:51:13.000,613.143518518518
2022-06-07 13:51:13.500,595.267281105991
2022-06-07 13:51:14.000,603.197247706422
2022-06-07 13:51:14.500,641.779220779221
2022-06-07 13:51:15.000,596.915094339623
2022-06-07 13:51:15.500,528.309178743961
2022-06-07 13:51:16.000,611.426666666667
2022-06-07 13:51:16.500,580.413461538462
2022-06-07 13:51:17.000,581.684466019418
2022-06-07 13:51:17.500,587.748815165877
2022-06-07 13:51:18.000,598.809302325581
2022-06-07 13:51:18.500,610.014084507042
2022-06-07 13:51:19.000,610.731132075472
2022-06-07 13:51:19.500,677.586776859504
2022-06-07 13:51:20.000,561.08947368421
2022-06-07 13:51:20.500,620.672727272727
2022-06-07 13:51:21.000,641.88
2022-06-07 13:51:21.500,684.699115044248
2022-06-07 13:51:22.000,546.295857988166
2022-06-07 13:51:22.500,644.57476635514
2022-06-07 13:51:23.000,634.748717948718
2022-06-07 13:51:23.500,603.028169014084
2022-06-07 13:51:24.000,641.578703703704
2022-06-07 13:51:24.500,611.009389671362
2022-06-07 13:51:25.000,610.800884955752
2022-06-07 13:51:25.500,601.273170731707
2022-06-07 13:51:26.000,622.544642857143
2022-06-07 13:51:26.500,558.777777777778
2022-06-07 13:51:27.000,604.472972972973
2022-06-07 13:51:27.500,581.042654028436
2022-06-07 13:51:28.000,633.462222222222
2022-06-07 13:51:28.500,568.86036036036
2022-06-07 13:51:29.000,571.954337899543
2022-06-07 13:51:29.500,587.574561403509
2022-06-07 13:51:30.000,597.462962962963
2022-06-07 13:51:30.500,583.607305936073
2022-06-07 13:51:31.000,563.102325581395
2022-06-07 13:51:31.500,564.488687782805
2022-06-07 13:51:32.000,542.391111111111
2022-06-07 13:51:32.500,532.594142259414
2022-06-07 13:51:33.000,553.052631578947
2022-06-07 13:51:33.500,560.569444444444
2022-06-07 13:51:34.000,589.410891089109
2022-06-07 13:51:34.500,560.994845360825
2022-06-07 13:51:35.000,564.473684210526
2022-06-07 13:51:35.500,570.703703703704
2022-06-07 13:51:36.000,561.570731707317
2022-06-07 13:51:36.500,567.274038461538
2022-06-07 13:51:37.000,557.83
2022-06-07 13:51:37.500,563.186274509804
2022-06-07 13:51:38.000,572.717592592593
2022-06-07 13:51:38.500,567.715
2022-06-07 13:51:39.000,564.575609756098
2022-06-07 13:51:39.500,566.882926829268
2022-06-07 13:51:40.000,581.227906976744
2022-06-07 13:51:40.500,569.402116402116
2022-06-07 13:51:41.000,559.230769230769
2022-06-07 13:51:41.500,575.808823529412
2022-06-07 13:51:42.000,592.309178743961
2022-06-07 13:51:42.500,565.791878172589
2022-06-07 13:51:43.000,567.792929292929
2022-06-07 13:51:43.500,610.58064516129
2022-06-07 13:51:44.000,545.775510204082
2022-06-07 13:51:44.500,596.292929292929
2022-06-07 13:51:45.000,545.215789473684
2022-06-07 13:51:45.500,573.538834951456
2022-06-07 13:51:46.000,598.005291005291
2022-06-07 13:51:46.500,545.090909090909
2022-06-07 13:51:47.000,586.183168316832
2022-06-07 13:51:47.500,570.805263157895
2022-06-07 13:51:48.000,591.390862944162
2022-06-07 13:51:48.500,562.645320197044
2022-06-07 13:51:49.000,578.114583333333
2022-06-07 13:51:49.500,570.010152284264
2022-06-07 13:51:50.000,638.760975609756
2022-06-07 13:51:50.500,577.770408163265
2022-06-07 13:51:51.000,571.800947867299
2022-06-07 13:51:51.500,559.145
2022-06-07 13:51:52.000,560.4
2022-06-07 13:51:52.500,555.307317073171
2022-06-07 13:51:53.000,622.559322033898
2022-06-07 13:51:53.500,640.293838862559
2022-06-07 13:51:54.000,556.22966507177
2022-06-07 13:51:54.500,562.463541666667
2022-06-07 13:51:55.000,559.329949238579
2022-06-07 13:51:55.500,588.608040201005
2022-06-07 13:51:56.000,548.381909547739
2022-06-07 13:51:56.500,576.136363636364
2022-06-07 13:51:57.000,604.712328767123
2022-06-07 13:51:57.500,561.402985074627
2022-06-07 13:51:58.000,571.794117647059
2022-06-07 13:51:58.500,564.51690821256
2022-06-07 13:51:59.000,559.114427860697
2022-06-07 13:51:59.500,597.958525345622
2022-06-07 13:52:00.000,577.029702970297
2022-06-07 13:52:00.500,552.752631578947
2022-06-07 13:52:01.000,554.912621359223
2022-06-07 13:52:01.500,565.044334975369
2022-06-07 13:52:02.000,551.730569948186
2022-06-07 13:52:02.500,576.593301435407
2022-06-07 13:52:03.000,626.969230769231
2022-06-07 13:52:03.500,556.897297297297
2022-06-07 13:52:04.000,594.716981132075
2022-06-07 13:52:04.500,555.412371134021
2022-06-07 13:52:05.000,587.341121495327
2022-06-07 13:52:05.500,562.441489361702
2022-06-07 13:52:06.000,567.72380952381
2022-06-07 13:52:06.500,581.186602870813
2022-06-07 13:52:07.000,559.766839378238
2022-06-07 13:52:07.500,600.556650246305
2022-06-07 13:52:08.000,623.463414634146
2022-06-07 13:52:08.500,562.698924731183
2022-06-07 13:52:09.000,583.27397260274
2022-06-07 13:52:09.500,599.369230769231
2022-06-07 13:52:10.000,515.514124293785
2022-06-07 13:52:10.500,574.211055276382
2022-06-07 13:52:11.000,570.532338308458
2022-06-07 13:52:11.500,576.721951219512
2022-06-07 13:52:12.000,571.364532019704
2022-06-07 13:52:12.500,562.161764705882
2022-06-07 13:52:13.000,576.276923076923
2022-06-07 13:52:13.500,619.781395348837
2022-06-07 13:52:14.000,597.495049504951
2022-06-07 13:52:14.500,657.413953488372
2022-06-07 13:52:15.000,616.66
2022-06-07 13:52:15.500,590.101941747573
2022-06-07 13:52:16.000,592.237113402062
2022-06-07 13:52:16.500,681.751152073733
2022-06-07 13:52:17.000,615.125603864734
2022-06-07 13:52:17.500,585.515151515152
2022-06-07 13:52:18.000,580.685567010309
2022-06-07 13:52:18.500,625.153439153439
2022-06-07 13:52:19.000,623.278048780488
2022-06-07 13:52:19.500,596.05
2022-06-07 13:52:20.000,585.189054726368
2022-06-07 13:52:20.500,591.1
2022-06-07 13:52:21.000,560.787439613527
2022-06-07 13:52:21.500,548.350253807107
2022-06-07 13:52:22.000,573.577669902913
2022-06-07 13:52:22.500,570.341584158416
2022-06-07 13:52:23.000,572.702830188679
2022-06-07 13:52:23.500,569.851063829787
2022-06-07 13:52:24.000,553.748663101604
2022-06-07 13:52:24.500,562.474747474747
2022-06-07 13:52:25.000,578.637254901961
2022-06-07 13:52:25.500,595.531707317073
2022-06-07 13:52:26.000,558.763285024155
2022-06-07 13:52:26.500,557.55980861244
2022-06-07 13:52:27.000,625.380952380952
2022-06-07 13:52:27.500,548.010752688172
2022-06-07 13:52:28.000,586.164251207729
2022-06-07 13:52:28.500,559.262032085561
2022-06-07 13:52:29.000,579.150259067358
2022-06-07 13:52:29.500,609.882352941176
2022-06-07 13:52:30.000,583.63
2022-06-07 13:52:30.500,631.968181818182
2022-06-07 13:52:31.000,601.218009478673
2022-06-07 13:52:31.500,633.453703703704
2022-06-07 13:52:32.000,623.755760368664
2022-06-07 13:52:32.500,612.705583756345
2022-06-07 13:52:33.000,635.460829493088
2022-06-07 13:52:33.500,601.245098039216
2022-06-07 13:52:34.000,661.863849765258
2022-06-07 13:52:34.500,654.941441441441
2022-06-07 13:52:35.000,585.632768361582
2022-06-07 13:52:35.500,602.35175879397
2022-06-07 13:52:36.000,611.140096618357
2022-06-07 13:52:36.500,604.096153846154
2022-06-07 13:52:37.000,616.047846889952
2022-06-07 13:52:37.500,599.009950248756
2022-06-07 13:52:38.000,617.134831460674
2022-06-07 13:52:38.500,597.772511848341
2022-06-07 13:52:39.000,596.915422885572
2022-06-07 13:52:39.500,607.864734299517
2022-06-07 13:52:40.000,592.868292682927
2022-06-07 13:52:40.500,604.765
2022-06-07 13:52:41.000,591.108910891089
2022-06-07 13:52:41.500,612.928229665072
2022-06-07 13:52:42.000,582.305699481865
2022-06-07 13:52:42.500,597.225961538462
2022-06-07 13:52:43.000,613.5
2022-06-07 13:52:43.500,612.682926829268
2022-06-07 13:52:44.000,633.636363636364
2022-06-07 13:52:44.500,540.469696969697
2022-06-07 13:52:45.000,595.774509803922
2022-06-07 13:52:45.500,557.581151832461
2022-06-07 13:52:46.000,554.876923076923
2022-06-07 13:52:46.500,548.968911917098
2022-06-07 13:52:47.000,579.875647668394
2022-06-07 13:52:47.500,573.040404040404
2022-06-07 13:52:48.000,596.186528497409
2022-06-07 13:52:48.500,537.648648648649
2022-06-07 13:52:49.000,563.974747474747
2022-06-07 13:52:49.500,589.321951219512
2022-06-07 13:52:50.000,607.221698113208
2022-06-07 13:52:50.500,572.820895522388
2022-06-07 13:52:51.000,566.694300518135
2022-06-07 13:52:51.500,539.966183574879
2022-06-07 13:52:52.000,582.05
2022-06-07 13:52:52.500,575.13679245283
2022-06-07 13:52:53.000,548.347826086957
2022-06-07 13:52:53.500,610.791666666667
2022-06-07 13:52:54.000,568.958333333333
2022-06-07 13:52:54.500,624.266355140187
2022-06-07 13:52:55.000,623.166666666667
2022-06-07 13:52:55.500,583.271794871795
2022-06-07 13:52:56.000,620.368686868687
2022-06-07 13:52:56.500,682.114678899083
2022-06-07 13:52:57.000,647.647058823529
2022-06-07 13:52:57.500,593.293193717278
2022-06-07 13:52:58.000,689.446700507614
2022-06-07 13:52:58.500,599.107954545455
2022-06-07 13:52:59.000,603.173267326733
2022-06-07 13:52:59.500,623.805825242718
2022-06-07 13:53:00.000,646.291457286432
2022-06-07 13:53:00.500,627.051813471503
2022-06-07 13:53:01.000,617.131578947368
2022-06-07 13:53:01.500,646.366336633663
2022-06-07 13:53:02.000,607.55376344086
2022-06-07 13:53:02.500,625.871134020619
2022-06-07 13:53:03.000,607.783018867925
2022-06-07 13:53:03.500,611.539906103286
2022-06-07 13:53:04.000,603.480952380952
2022-06-07 13:53:04.500,604.849514563107
2022-06-07 13:53:05.000,581.738693467337
2022-06-07 13:53:05.500,639.441314553991
2022-06-07 13:53:06.000,592.536458333333
2022-06-07 13:53:06.500,565.340909090909
2022-06-07 13:53:07.000,620.067632850242
2022-06-07 13:53:07.500,562.227027027027
2022-06-07 13:53:08.000,609.832558139535
2022-06-07 13:53:08.500,656.056994818653
2022-06-07 13:53:09.000,566.048128342246
2022-06-07 13:53:09.500,601.335
2022-06-07 13:53:10.000,581.94387755102
2022-06-07 13:53:10.500,619.739583333333
2022-06-07 13:53:11.000,580.813471502591
2022-06-07 13:53:11.500,584.098901098901
2022-06-07 13:53:12.000,601.979057591623
2022-06-07 13:53:12.500,595.946601941748
2022-06-07 13:53:13.000,586.176744186047
2022-06-07 13:53:13.500,649.190476190476
2022-06-07 13:53:14.000,644.880184331797
2022-06-07 13:53:14.500,661.4329004329
2022-06-07 13:53:15.000,599.085714285714
2022-06-07 13:53:15.500,603.472906403941
2022-06-07 13:53:16.000,605.224880382775
2022-06-07 13:53:16.500,649.348416289593
2022-06-07 13:53:17.000,618.666666666667
2022-06-07 13:53:17.500,589.29347826087
2022-06-07 13:53:18.000,603.396739130435
2022-06-07 13:53:18.500,643.620853080569
2022-06-07 13:53:19.000,628.285
2022-06-07 13:53:19.500,605.402010050251
2022-06-07 13:53:20.000,624.572864321608
2022-06-07 13:53:20.500,631.402912621359
2022-06-07 13:53:21.000,637.323383084577
2022-06-07 13:53:21.500,642.392857142857
2022-06-07 13:53:22.000,630.742424242424
2022-06-07 13:53:22.500,631.254901960784
2022-06-07 13:53:23.000,696.930131004367
2022-06-07 13:53:23.500,634.924855491329
2022-06-07 13:53:24.000,638.401015228426
2022-06-07 13:53:24.500,677.15
2022-06-07 13:53:25.000,672.828571428571
2022-06-07 13:53:25.500,653.351485148515
2022-06-07 13:53:26.000,642.343434343434
2022-06-07 13:53:26.500,645.502512562814
2022-06-07 13:53:27.000,624.121693121693
2022-06-07 13:53:27.500,638.084269662921
2022-06-07 13:53:28.000,706.824120603015
2022-06-07 13:53:28.500,588.786458333333
2022-06-07 13:53:29.000,653.072072072072
2022-06-07 13:53:29.500,610.032085561497
2022-06-07 13:53:30.000,664.896551724138
2022-06-07 13:53:30.500,644.32
2022-06-07 13:53:31.000,684
2022-06-07 13:53:31.500,659.55
2022-06-07 13:53:32.000,588.641975308642
2022-06-07 13:53:32.500,680.443925233645
2022-06-07 13:53:33.000,609.652631578947
2022-06-07 13:53:33.500,631.368421052632
2022-06-07 13:53:34.000,610.607142857143
2022-06-07 13:53:34.500,645.083769633508
2022-06-07 13:53:35.000,656.296116504854
2022-06-07 13:53:35.500,643.494845360825
2022-06-07 13:53:36.000,657.888888888889
2022-06-07 13:53:36.500,714.557142857143
2022-06-07 13:53:37.000,649
2022-06-07 13:53:37.500,603.706730769231
2022-06-07 13:53:38.000,635.862745098039
2022-06-07 13:53:38.500,613.083798882682
2022-06-07 13:53:39.000,653.837837837838
2022-06-07 13:53:39.500,618.316037735849
2022-06-07 13:53:40.000,702.166666666667
2022-06-07 13:53:40.500,638.907692307692
2022-06-07 13:53:41.000,624.635922330097
2022-06-07 13:53:41.500,642.89603960396
2022-06-07 13:53:42.000,650.254807692308
2022-06-07 13:53:42.500,672.021739130435
2022-06-07 13:53:43.000,624.504901960784
2022-06-07 13:53:43.500,680.906735751295
2022-06-07 13:53:44.000,680.647368421053
2022-06-07 13:53:44.500,667.717821782178
2022-06-07 13:53:45.000,656.760638297872
2022-06-07 13:53:45.500,660.677570093458
2022-06-07 13:53:46.000,642.565217391304
2022-06-07 13:53:46.500,629.225
2022-06-07 13:53:47.000,609.625668449198
2022-06-07 13:53:47.500,620.021276595745
2022-06-07 13:53:48.000,644.489898989899
2022-06-07 13:53:48.500,662.723404255319
2022-06-07 13:53:49.000,640.009478672986
2022-06-07 13:53:49.500,657.270833333333
2022-06-07 13:53:50.000,648.984848484848
2022-06-07 13:53:50.500,684.652849740933
2022-06-07 13:53:51.000,670.796116504854
2022-06-07 13:53:51.500,630.09375
2022-06-07 13:53:52.000,624.296296296296
2022-06-07 13:53:52.500,697.981042654028
2022-06-07 13:53:53.000,717.2100456621
2022-06-07 13:53:53.500,613.327868852459
2022-06-07 13:53:54.000,647.117073170732
2022-06-07 13:53:54.500,624.966292134831
2022-06-07 13:53:55.000,661.526041666667
2022-06-07 13:53:55.500,654.134020618557
2022-06-07 13:53:56.000,666.051020408163
2022-06-07 13:53:56.500,656.895734597156
2022-06-07 13:53:57.000,656.550724637681
2022-06-07 13:53:57.500,620.492537313433
2022-06-07 13:53:58.000,645.198979591837
2022-06-07 13:53:58.500,626.740196078431
2022-06-07 13:53:59.000,588.79381443299
2022-06-07 13:53:59.500,623.727722772277
2022-06-07 13:54:00.000,656.788944723618
2022-06-07 13:54:00.500,656.456730769231
2022-06-07 13:54:01.000,669.731578947368
2022-06-07 13:54:01.500,649.408376963351
2022-06-07 13:54:02.000,640.885869565217
2022-06-07 13:54:02.500,675.139423076923
2022-06-07 13:54:03.000,684.276381909548
2022-06-07 13:54:03.500,646.028708133971
2022-06-07 13:54:04.000,641.365591397849
2022-06-07 13:54:04.500,668.54854368932
2022-06-07 13:54:05.000,656.628712871287
2022-06-07 13:54:05.500,652.06914893617
2022-06-07 13:54:06.000,635.465968586387
2022-06-07 13:54:06.500,644.756097560976
2022-06-07 13:54:07.000,662.329842931937
2022-06-07 13:54:07.500,662.035353535354
2022-06-07 13:54:08.000,678.206030150754
2022-06-07 13:54:08.500,675.432038834951
2022-06-07 13:54:09.000,656.605263157895
2022-06-07 13:54:09.500,652.85
2022-06-07 13:54:10.000,711.513888888889
2022-06-07 13:54:10.500,616.56976744186
2022-06-07 13:54:11.000,682.793103448276
2022-06-07 13:54:11.500,652.316831683168
2022-06-07 13:54:12.000,651.313131313131
2022-06-07 13:54:12.500,650.009803921569
2022-06-07 13:54:13.000,677.980582524272
2022-06-07 13:54:13.500,666.853403141361
2022-06-07 13:54:14.000,663.944444444444
2022-06-07 13:54:14.500,661.748717948718
2022-06-07 13:54:15.000,620.412087912088
2022-06-07 13:54:15.500,678.197860962567
2022-06-07 13:54:16.000,631.394444444444
2022-06-07 13:54:16.500,690.942028985507
2022-06-07 13:54:17.000,655.888888888889
2022-06-07 13:54:17.500,620.944444444444
2022-06-07 13:54:18.000,648.534562211982
2022-06-07 13:54:18.500,653.30890052356
2022-06-07 13:54:19.000,637.063157894737
2022-06-07 13:54:19.500,632.896174863388
2022-06-07 13:54:20.000,663.142131979695
2022-06-07 13:54:20.500,665.025510204082
2022-06-07 13:54:21.000,698.540909090909
2022-06-07 13:54:21.500,665.134831460674
2022-06-07 13:54:22.000,646.606796116505
2022-06-07 13:54:22.500,673.840182648402
2022-06-07 13:54:23.000,636.78125
2022-06-07 13:54:23.500,638.010309278351
2022-06-07 13:54:24.000,687.849514563107
2022-06-07 13:54:24.500,637.80612244898
2022-06-07 13:54:25.000,677.622727272727
2022-06-07 13:54:25.500,627.591954022988
2022-06-07 13:54:26.000,621.248677248677
2022-06-07 13:54:26.500,666.892682926829
2022-06-07 13:54:27.000,607.796703296703
2022-06-07 13:54:27.500,674.754010695187
2022-06-07 13:54:28.000,666.343137254902
2022-06-07 13:54:28.500,646.464646464646
2022-06-07 13:54:29.000,679.837438423645
2022-06-07 13:54:29.500,689.722488038278
2022-06-07 13:54:30.000,669.94923857868
2022-06-07 13:54:30.500,629.438888888889
2022-06-07 13:54:31.000,670.328205128205
2022-06-07 13:54:31.500,710.416243654822
2022-06-07 13:54:32.000,673.654028436019
2022-06-07 13:54:32.500,678.07614213198
2022-06-07 13:54:33.000,642.221105527638
2022-06-07 13:54:33.500,636.065656565657
2022-06-07 13:54:34.000,681.870813397129
2022-06-07 13:54:34.500,622.39010989011
2022-06-07 13:54:35.000,634.213197969543
2022-06-07 13:54:35.500,654.284263959391
2022-06-07 13:54:36.000,644.232044198895
2022-06-07 13:54:36.500,640.164179104478
2022-06-07 13:54:37.000,699.684466019418
2022-06-07 13:54:37.500,674.827586206897
2022-06-07 13:54:38.000,647.763157894737
2022-06-07 13:54:38.500,643.971014492754
2022-06-07 13:54:39.000,640.449735449735
2022-06-07 13:54:39.500,626.387755102041
2022-06-07 13:54:40.000,630.671875
2022-06-07 13:54:40.500,665.834101382488
2022-06-07 13:54:41.000,659.345971563981
2022-06-07 13:54:41.500,621.425
2022-06-07 13:54:42.000,636.794871794872
2022-06-07 13:54:42.500,632.617924528302
2022-06-07 13:54:43.000,688.018433179724
2022-06-07 13:54:43.500,688.258215962441
2022-06-07 13:54:44.000,599.309278350515
2022-06-07 13:54:44.500,614.348314606742
2022-06-07 13:54:45.000,659.147959183673
2022-06-07 13:54:45.500,603.215053763441
2022-06-07 13:54:46.000,671.167539267016
2022-06-07 13:54:46.500,657.51
2022-06-07 13:54:47.000,663.2
2022-06-07 13:54:47.500,657.320197044335
2022-06-07 13:54:48.000,697.495238095238
2022-06-07 13:54:48.500,674.208737864078
2022-06-07 13:54:49.000,708.075221238938
